23,Coolify,une alternative Open Source à Heroku/Netlify,https://lnkd.in/dxDmcEwM,https://coolify.io/,https://lnkd.in/d8XNEGfg
22,LanguageTool,un correcteur d’orthographe et de grammaire multilingue Open Source.,https://www.linkedin.com/company/languagetool/,https://lnkd.in/dbm-JZat,https://lnkd.in/dyNyw7G2
21,Syncthing,un programme Open Source de synchronisation continue de fichiers. Il permet de synchroniser des fichiers entre plusieurs ordinateurs sans serveur centralisé. Conçu pour être facile à utiliser et multi-plateforme.,https://lnkd.in/dfYSMNHv,https://syncthing.net/,https://lnkd.in/dzzdeTM5
20,Metabase,une alternative Open Source à Tableau,https://www.linkedin.com/company/metabase/,https://lnkd.in/gj6Q9nxG,https://www.metabase.com/
19,drawDB,"Un outil de conception de bases de données Open Source et générateur SQL. Créez des diagrammes et exportez le script DDL à exécuter sur votre base de données, ou optez pour le format JSON ou une image.",https://www.linkedin.com/company/drawdb/,https://lnkd.in/eTjCyj6X,https://www.drawdb.app/
